label,file_names,ordre,espece,autres_especes_nb,autres_especes_annotees,chunk_initial_time,chunk_final_time,recording_chunk_id
Tettigonia viridissima,Orthoptera_XXXXigeXXES_14VII2022_857_split_165_170.wav,Orthoptera,Callicrania ramburii,3,"Tettigonia viridissima, Canis familiaris",165,170,14209
Tettigonia viridissima,Orthoptera_XXXXigeXXES_14VII2022_857_split_170_175.wav,Orthoptera,Callicrania ramburii,3,"Tettigonia viridissima, Canis familiaris",170,175,14210
Tettigonia viridissima,Orthoptera_XXXXigeXXES_14VII2022_857_split_175_176.wav,Orthoptera,Callicrania ramburii,3,"Tettigonia viridissima, Canis familiaris",175,176,14211
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_5_10.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,5,10,15108
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_10_15.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,10,15,15109
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_20_25.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,20,25,15111
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_25_30.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,25,30,15112
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_30_35.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,30,35,15113
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_35_40.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,35,40,15114
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_45_50.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,45,50,15116
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_55_60.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,55,60,15118
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_60_65.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,60,65,15119
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_65_70.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,65,70,15120
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_70_75.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,70,75,15121
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_75_80.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,75,80,15122
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_80_85.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,80,85,15123
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_85_90.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,85,90,15124
Tettigonia viridissima,Orthoptera_XXXXjacXXES_26VIII2022_1058_split_90_91.wav,Orthoptera,Oecanthus dulcisonans,1,Tettigonia viridissima,90,91,15125
Déplacement,Orthoptera_XXXXigeXXES_15VII2022_876_split_80_85.wav,Orthoptera,Oecanthus pellucens,2,"Tettigonia viridissima, Zeuneriana abbreviata",80,85,15197
Tettigonia viridissima,Orthoptera_XXXXigeXXES_15VII2022_876_split_85_90.wav,Orthoptera,Oecanthus pellucens,2,"Tettigonia viridissima, Zeuneriana abbreviata",85,90,15198
Tettigonia viridissima,Orthoptera_XXXXigeXXES_14VII2022_858_split_10_15.wav,Orthoptera,Pholidoptera griseoaptera,3,"Tettigonia viridissima, Canis familiaris",10,15,15343
Tettigonia viridissima,Orthoptera_XXXXigeXXES_14VII2022_858_split_20_25.wav,Orthoptera,Pholidoptera griseoaptera,3,"Tettigonia viridissima, Canis familiaris",20,25,15345
Tettigonia viridissima,Orthoptera_XXXXigeXXES_14VII2022_858_split_75_80.wav,Orthoptera,Pholidoptera griseoaptera,3,"Tettigonia viridissima, Canis familiaris",75,80,15356
Oecanthus pellucens,Orthoptera_edlelre11FR_03X2022_844_split_10_12.wav,Orthoptera,Oecanthus pellucens,0,,10,12,11545
Oecanthus pellucens,Orthoptera_XXXXigeXXES_01VIII2022_896_split_0_5.wav,Orthoptera,Oecanthus pellucens,2?,Ovis aries,0,5,15126
Oecanthus pellucens,Orthoptera_XXXXigeXXES_01VIII2022_896_split_5_10.wav,Orthoptera,Oecanthus pellucens,2?,Ovis aries,5,10,15127
Oecanthus pellucens,Orthoptera_XXXXigeXXES_01VIII2022_896_split_10_15.wav,Orthoptera,Oecanthus pellucens,2?,Ovis aries,10,15,15128
Oecanthus pellucens,Orthoptera_XXXXigeXXES_01VIII2022_897_split_0_5.wav,Orthoptera,Oecanthus pellucens,0,,0,5,15142
Oecanthus pellucens,Orthoptera_XXXXigeXXES_01VIII2022_897_split_5_10.wav,Orthoptera,Oecanthus pellucens,0,,5,10,15143
Oecanthus pellucens,Orthoptera_XXXXigeXXES_01VIII2022_897_split_10_15.wav,Orthoptera,Oecanthus pellucens,0,,10,15,15144
Oecanthus pellucens,Orthoptera_XXXXigeXXES_01VIII2022_897_split_20_25.wav,Orthoptera,Oecanthus pellucens,0,,20,25,15146
Oecanthus pellucens,Orthoptera_XXXXigeXXES_01VIII2022_897_split_25_30.wav,Orthoptera,Oecanthus pellucens,0,,25,30,15147
Oecanthus pellucens,Orthoptera_XXXXigeXXES_01VIII2022_897_split_30_35.wav,Orthoptera,Oecanthus pellucens,0,,30,35,15148
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_0_5.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,0,5,15228
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_5_10.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,5,10,15229
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_10_15.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,10,15,15230
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_20_25.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,20,25,15232
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_25_30.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,25,30,15233
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_30_35.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,30,35,15234
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_35_40.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,35,40,15235
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_40_45.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,40,45,15236
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_45_50.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,45,50,15237
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_50_55.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,50,55,15238
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_55_60.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,55,60,15239
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_65_70.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,65,70,15241
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_70_75.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,70,75,15242
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_75_80.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,75,80,15243
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_80_85.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,80,85,15244
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_1030_split_90_95.wav,Orthoptera,Oecanthus pellucens,2,Canis familiaris,90,95,15246
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_0_5.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,0,5,15249
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_5_10.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,5,10,15250
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_10_15.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,10,15,15251
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_15_20.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,15,20,15252
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_25_30.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,25,30,15254
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_30_35.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,30,35,15255
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_35_40.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,35,40,15256
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_40_45.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,40,45,15257
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_50_55.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,50,55,15259
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_60_65.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,60,65,15261
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_65_70.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,65,70,15262
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_75_80.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,75,80,15264
Oecanthus pellucens,Orthoptera_XXXXjacXXES_26VIII2022_661_split_80_85.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,80,85,15265
Oecanthus pellucens,Orthoptera_XXXXsma07FR_10VIII2022_904_split_70_75.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,70,75,15309
Oecanthus pellucens,Orthoptera_XXXXsma07FR_10VIII2022_904_split_90_95.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,90,95,15313
Oecanthus pellucens,Orthoptera_XXXXsma07FR_10VIII2022_904_split_95_100.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,95,100,15314
Oecanthus pellucens,Orthoptera_XXXXsma07FR_10VIII2022_904_split_110_111.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,110,111,15317
Oecanthus pellucens,Orthoptera_XXXXsma07FR_10VIII2022_905_split_35_40.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,35,40,15325
Oecanthus pellucens,Orthoptera_XXXXsma07FR_10VIII2022_905_split_45_50.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,45,50,15327
Oecanthus pellucens,Orthoptera_XXXXsma07FR_10VIII2022_905_split_60_65.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,60,65,15330
Oecanthus pellucens,Orthoptera_XXXXsma07FR_10VIII2022_905_split_65_70.wav,Orthoptera,Oecanthus pellucens,1,Canis familiaris,65,70,15331
Oecanthus pellucens,Orthoptera_XXXXXXXXXFR_02VIII2021_i32_split_5_10.wav,Orthoptera,Oecanthus pellucens,1,,5,10,15334
Oecanthus pellucens,Orthoptera_XXXXXXXXXFR_27VIII2021_i27_split_10_15.wav,Orthoptera,Oecanthus pellucens,0,,10,15,15339
Oecanthus pellucens,Orthoptera_XXXXigeXXES_17VII2022_877_split_75_80.wav,Orthoptera,Pholidoptera griseoaptera,1?,Oecanthus pellucens,75,80,15412
Oecanthus pellucens,Orthoptera_XXXXigeXXES_17VII2022_877_split_80_85.wav,Orthoptera,Pholidoptera griseoaptera,1?,Oecanthus pellucens,80,85,15413
Oecanthus pellucens,Orthoptera_XXXXigeXXES_17VII2022_877_split_90_95.wav,Orthoptera,Pholidoptera griseoaptera,1?,Oecanthus pellucens,90,95,15415
Oecanthus pellucens,Orthoptera_XXXXigeXXES_17VII2022_877_split_110_113.wav,Orthoptera,Pholidoptera griseoaptera,1?,Oecanthus pellucens,110,113,15419
Canis familiaris,Anura_XXXXXXX07FR_23IV2022_i60_split_215_220.wav,Anura,Hyla meridionalis,4,Canis familiaris,215,220,9096
Canis familiaris,Anura_XXXXXXX07FR_23IV2022_i60_split_235_240.wav,Anura,Hyla meridionalis,4,Canis familiaris,235,240,9100
Canis familiaris,Anura_XXXXXXX07FR_23IV2022_i60_split_240_245.wav,Anura,Hyla meridionalis,4,Canis familiaris,240,245,9101
Hyla meridionalis,Anura_XXXXXXX07FR_25IV2022_i85_split_20_25.wav,Anura,Hyla meridionalis,3?,Canis familiaris,20,25,9161
Hyla meridionalis,Anura_XXXXXXX07FR_25IV2022_i85_split_25_30.wav,Anura,Hyla meridionalis,3?,Canis familiaris,25,30,9162
Hyla meridionalis,Anura_XXXXXXX07FR_25IV2022_i85_split_30_35.wav,Anura,Hyla meridionalis,3?,Canis familiaris,30,35,9163
Hyla meridionalis,Anura_XXXXXXX07FR_25IV2022_i85_split_35_40.wav,Anura,Hyla meridionalis,3?,Canis familiaris,35,40,9164
Vent,Anura_XXXXsma07FR_27IV2022_i114_split_50_55.wav,Anura,Pelodytes punctatus,5?,Canis familiaris,50,55,9321
Canis familiaris,Anura_XXXXsma07FR_27IV2022_i114_split_65_70.wav,Anura,Pelodytes punctatus,5?,Canis familiaris,65,70,9324
Canis familiaris,Anura_XXXXsma07FR_27IV2022_i114_split_70_75.wav,Anura,Pelodytes punctatus,5?,Canis familiaris,70,75,9325
Pelodytes punctatus,Anura_XXXXsma07FR_27IV2022_i114_split_75_80.wav,Anura,Pelodytes punctatus,5?,Canis familiaris,75,80,9326
Pelodytes punctatus,Anura_XXXXsma07FR_27IV2022_i114_split_80_85.wav,Anura,Pelodytes punctatus,5?,Canis familiaris,80,85,9327
Vent,Anura_XXXXsma07FR_27IV2022_i114_split_90_95.wav,Anura,Pelodytes punctatus,5?,Canis familiaris,90,95,9329
Canis familiaris,Anura_XXXXsma07FR_27IV2022_i114_split_120_125.wav,Anura,Pelodytes punctatus,5?,Canis familiaris,120,125,9335
Canis familiaris,Anura_XXXXXXX07FR_25IV2022_i88_split_55_60.wav,Anura,Pelodytes punctatus,2?,Canis familiaris,55,60,9542
Pelodytes punctatus,Anura_XXXXXXX07FR_25IV2022_i88_split_180_185.wav,Anura,Pelodytes punctatus,2?,Canis familiaris,180,185,9567
Pelodytes punctatus,Anura_XXXXXXX07FR_25IV2022_i88_split_185_190.wav,Anura,Pelodytes punctatus,2?,Canis familiaris,185,190,9568
Pelodytes punctatus,Anura_XXXXXXX07FR_25IV2022_i88_split_195_200.wav,Anura,Pelodytes punctatus,2?,Canis familiaris,195,200,9570
Canis familiaris,Anura_XXXXporXXES_30IV2022_i115_split_35_40.wav,Anura,Pelophylax kl.,2?,"Pelophylax kl., Canis familiaris",35,40,9584
Canis familiaris,Anura_XXXXporXXES_30IV2022_i115_split_65_70.wav,Anura,Pelophylax kl.,2?,"Pelophylax kl., Canis familiaris",65,70,9590
Canis familiaris,Orthoptera_XXXXsma07FR_27IV2022_i112_split_75_80.wav,Orthoptera,Gryllus campestris,2,Canis familiaris,75,80,14928
Vent,Orthoptera_XXXXsma07FR_27IV2022_i112_split_115_120.wav,Orthoptera,Gryllus campestris,2,Canis familiaris,115,120,14936
Canis familiaris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_5_10.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,5,10,14938
Canis familiaris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_30_35.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,30,35,14943
Gryllus campestris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_55_60.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,55,60,14948
Canis familiaris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_70_75.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,70,75,14951
Gryllus campestris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_75_80.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,75,80,14952
Gryllus campestris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_80_85.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,80,85,14953
Canis familiaris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_85_90.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,85,90,14954
Vent,Orthoptera_XXXXsma07FR_27IV2022_i113_split_90_95.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,90,95,14955
Vent,Orthoptera_XXXXsma07FR_27IV2022_i113_split_95_100.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,95,100,14956
Gryllus campestris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_100_105.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,100,105,14957
Gryllus campestris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_110_115.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,110,115,14959
Gryllus campestris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_115_120.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,115,120,14960
Gryllus campestris,Orthoptera_XXXXXXX07FR_24IV2022_i108_split_35_37.wav,Orthoptera,Gryllus campestris,2,Canis familiaris,35,37,14985
Canis familiaris,Anura_cdcafon31FR_03IV2022_0345_split_35_40.wav,Anura,Pelophylax kl.,1,Canis familiaris,35,40,19583
Hyla meridionalis,Anura_cdcafon31FR_06IV2022_0200_split_45_50.wav,Anura,Hyla meridionalis,2,"Pelophylax kl., Canis familiaris",45,50,19957
Gryllus campestris,Anura_pechpuy46FR_06V2022_1915_split_55_60.wav,Anura,Bombina variegata,6,"Gryllus campestris, Canis familiaris",55,60,19983
Canis familiaris,Anura_pechpuy46FR_06V2022_2145_split_5_10.wav,Anura,Bombina variegata,3,"Gryllus campestris, Canis familiaris",5,10,20009
Gryllus campestris,Anura_pechpuy46FR_06V2022_2145_split_10_15.wav,Anura,Bombina variegata,3,"Gryllus campestris, Canis familiaris",10,15,20010
Gryllus campestris,Anura_pechpuy46FR_06V2022_2145_split_20_25.wav,Anura,Bombina variegata,3,"Gryllus campestris, Canis familiaris",20,25,20012
Gryllus campestris,Anura_pechpuy46FR_07V2022_2145_split_45_50.wav,Anura,Bombina variegata,3,"Gryllus campestris, Canis familiaris",45,50,20149
Canis familiaris,Anura_pechpuy46FR_07V2022_2200_split_0_5.wav,Anura,Bombina variegata,2,"Gryllus campestris, Canis familiaris",0,5,20152
Gryllus campestris,Anura_pechpuy46FR_07V2022_2200_split_5_10.wav,Anura,Bombina variegata,2,"Gryllus campestris, Canis familiaris",5,10,20153
Gryllus campestris,Anura_pechpuy46FR_07V2022_2200_split_10_15.wav,Anura,Bombina variegata,2,"Gryllus campestris, Canis familiaris",10,15,20154
Canis familiaris,Anura_pechpuy46FR_07V2022_2200_split_15_20.wav,Anura,Bombina variegata,2,"Gryllus campestris, Canis familiaris",15,20,20155
Canis familiaris,Anura_pechpuy46FR_07V2022_2200_split_20_25.wav,Anura,Bombina variegata,2,"Gryllus campestris, Canis familiaris",20,25,20156
Gryllus campestris,Anura_pechpuy46FR_07V2022_2200_split_25_30.wav,Anura,Bombina variegata,2,"Gryllus campestris, Canis familiaris",25,30,20157
Canis familiaris,Anura_pechpuy46FR_07V2022_2200_split_45_50.wav,Anura,Bombina variegata,2,"Gryllus campestris, Canis familiaris",45,50,20161
Canis familiaris,Anura_pechpuy46FR_07V2022_2200_split_50_55.wav,Anura,Bombina variegata,2,"Gryllus campestris, Canis familiaris",50,55,20162
Gryllus campestris,Anura_pechpuy46FR_07V2022_2215_split_0_5.wav,Anura,Bombina variegata,2,"Gryllus campestris, Canis familiaris",0,5,20164
Canis familiaris,Anura_cfacalb81FR_22III2022_2015_split_0_5.wav,Anura,Pelodytes punctatus,1,Canis familiaris,0,5,21160
Canis familiaris,Carnivora_cambbel81FR_11III2022_2330_split_0_5.wav,Carnivora,Canis familiaris,0,,0,5,21220
Canis familiaris,Carnivora_cambbel81FR_11III2022_2330_split_10_15.wav,Carnivora,Canis familiaris,0,,10,15,21222
Canis familiaris,Carnivora_cambbel81FR_11III2022_2330_split_15_20.wav,Carnivora,Canis familiaris,0,,15,20,21223
Canis familiaris,Carnivora_cambbel81FR_11III2022_2330_split_30_35.wav,Carnivora,Canis familiaris,0,,30,35,21226
Canis familiaris,Carnivora_cambbel81FR_11III2022_2330_split_40_45.wav,Carnivora,Canis familiaris,0,,40,45,21228
Canis familiaris,Carnivora_cambbel81FR_11III2022_2330_split_45_50.wav,Carnivora,Canis familiaris,0,,45,50,21229
Canis familiaris,Carnivora_cambbel81FR_11III2022_2330_split_50_55.wav,Carnivora,Canis familiaris,0,,50,55,21230
Canis familiaris,Carnivora_cambbel81FR_11III2022_2330_split_55_60.wav,Carnivora,Canis familiaris,0,,55,60,21231
Canis familiaris,Anura_cambbel81FR_12III2022_0030_split_15_20.wav,Anura,Pelophylax kl.,1,Canis familiaris,15,20,21235
Pelophylax kl.,Anura_cambbel81FR_12III2022_0030_split_20_25.wav,Anura,Pelophylax kl.,1,Canis familiaris,20,25,21236
Canis familiaris,Anura_cambbel81FR_12III2022_0030_split_25_30.wav,Anura,Pelophylax kl.,1,Canis familiaris,25,30,21237
Pelophylax kl.,Anura_cambbel81FR_12III2022_0030_split_35_40.wav,Anura,Pelophylax kl.,1,Canis familiaris,35,40,21239
Canis familiaris,Anura_cambbel81FR_12III2022_0030_split_40_45.wav,Anura,Pelophylax kl.,1,Canis familiaris,40,45,21240
Canis familiaris,Anura_XXXXsma07FR_27IV2022_i114_split_85_90.wav,Anura,Pelodytes punctatus,5?,Canis familiaris,85,90,9328
Micro,Orthoptera_XXXXsma07FR_27IV2022_i112_split_80_85.wav,Orthoptera,Gryllus campestris,2,Canis familiaris,80,85,14929
Canis familiaris,Orthoptera_XXXXsma07FR_27IV2022_i112_split_85_90.wav,Orthoptera,Gryllus campestris,2,Canis familiaris,85,90,14930
Canis familiaris,Orthoptera_XXXXsma07FR_27IV2022_i112_split_90_95.wav,Orthoptera,Gryllus campestris,2,Canis familiaris,90,95,14931
Micro,Orthoptera_XXXXsma07FR_27IV2022_i113_split_10_15.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,10,15,14939
Gryllus campestris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_15_20.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,15,20,14940
Canis familiaris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_20_25.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,20,25,14941
Canis familiaris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_25_30.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,25,30,14942
Déplacement,Orthoptera_XXXXsma07FR_27IV2022_i113_split_35_40.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,35,40,14944
Gryllus campestris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_60_65.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,60,65,14949
Micro,Orthoptera_XXXXsma07FR_27IV2022_i113_split_65_70.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,65,70,14950
Gryllus campestris,Orthoptera_XXXXsma07FR_27IV2022_i113_split_105_110.wav,Orthoptera,Gryllus campestris,4?,Canis familiaris,105,110,14958
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_491_split_0_5.wav,Aves,Circus aeruginosus,0,,0,5,4488
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_491_split_5_10.wav,Aves,Circus aeruginosus,0,,5,10,4489
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_491_split_15_20.wav,Aves,Circus aeruginosus,0,,15,20,4491
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_491_split_20_25.wav,Aves,Circus aeruginosus,0,,20,25,4492
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_492_split_0_5.wav,Aves,Circus aeruginosus,0,,0,5,4494
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_492_split_5_10.wav,Aves,Circus aeruginosus,0,,5,10,4495
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_492_split_15_20.wav,Aves,Circus aeruginosus,0,,15,20,4497
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_492_split_25_30.wav,Aves,Circus aeruginosus,0,,25,30,4499
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_492_split_30_35.wav,Aves,Circus aeruginosus,0,,30,35,4500
Circus aeruginosus,Aves_AlLa_Kora00RU_18VII2015_492_split_35_40.wav,Aves,Circus aeruginosus,0,,35,40,4501
Circus aeruginosus,Aves_AlLa_Kora00RU_19VII2015_490_split_10_15.wav,Aves,Circus aeruginosus,0,,10,15,4506
Circus aeruginosus,Aves_AlLa_Kora00RU_19VII2015_490_split_30_35.wav,Aves,Circus aeruginosus,0,,30,35,4510
Circus aeruginosus,Aves_AlLa_Kora00RU_19VII2015_490_split_35_40.wav,Aves,Circus aeruginosus,0,,35,40,4511
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_0_5.wav,Aves,Circus aeruginosus,0,,0,5,4544
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_5_10.wav,Aves,Circus aeruginosus,0,,5,10,4545
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_10_15.wav,Aves,Circus aeruginosus,0,,10,15,4546
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_15_20.wav,Aves,Circus aeruginosus,0,,15,20,4547
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_20_25.wav,Aves,Circus aeruginosus,0,,20,25,4548
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_25_30.wav,Aves,Circus aeruginosus,0,,25,30,4549
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_35_40.wav,Aves,Circus aeruginosus,0,,35,40,4551
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_40_45.wav,Aves,Circus aeruginosus,0,,40,45,4552
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_45_50.wav,Aves,Circus aeruginosus,0,,45,50,4553
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_55_60.wav,Aves,Circus aeruginosus,0,,55,60,4555
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_60_65.wav,Aves,Circus aeruginosus,0,,60,65,4556
Circus aeruginosus,Aves_AlLa_PrPr00RU_14IV2017_498_split_65_70.wav,Aves,Circus aeruginosus,0,,65,70,4557
Circus aeruginosus,Aves_AlLa_StKo00RU_24VII2014_485_split_5_10.wav,Aves,Circus aeruginosus,0,,5,10,4580
Circus aeruginosus,Aves_AlLa_StKo00RU_24VII2014_485_split_10_15.wav,Aves,Circus aeruginosus,0,,10,15,4581
Circus aeruginosus,Aves_AlLa_StKo00RU_24VII2014_485_split_15_20.wav,Aves,Circus aeruginosus,0,,15,20,4582
